token,mean_importance_yta,mean_importance_nta,diff,count_yta_docs,count_nta_docs,abs_diff
spoiled,0.6314887788581057,0.5346483532844594,0.09684042557364636,1,1,0.09684042557364636
long,0.2662994091263933,0.3626633088728626,-0.09636389974646925,2,1,0.09636389974646925
guitar,0.17459338436202823,0.27046441310782987,-0.09587102874580164,1,1,0.09587102874580164
who,0.2525421481930479,0.15711488736325782,0.09542726082979006,2,3,0.09542726082979006
insists,0.7867263126754458,0.6914680888137158,0.09525822386173,1,1,0.09525822386173
ridiculous,0.13554347559951052,0.23021985086531058,-0.09467637526580006,1,1,0.09467637526580006
weather,0.0942890889835489,0.0,0.0942890889835489,1,0,0.0942890889835489
tattoos,0.2868985172756467,0.19280840581250538,0.09409011146314131,1,1,0.09409011146314131
friends,0.0,0.09389751237722138,-0.09389751237722138,0,1,0.09389751237722138
behaviour,0.4255232053040317,0.3320743516019738,0.09344885370205791,1,1,0.09344885370205791
on,0.3169709002241739,0.22391114134636847,0.09305975887780543,11,12,0.09305975887780543
as,0.41211651204959443,0.3195508333315138,0.09256567871808064,3,5,0.09256567871808064
custody,0.16286221557907932,0.25536955839606224,-0.09250734281698292,2,2,0.09250734281698292
siblings,0.11314102805703291,0.2056260721353056,-0.09248504407827268,2,2,0.09248504407827268
animals,0.0,0.09231443953340417,-0.09231443953340417,0,1,0.09231443953340417
off,0.4043902820527671,0.49656174788234925,-0.09217146582958213,2,1,0.09217146582958213
feel,0.11428063706644959,0.20621443811235413,-0.09193380104590454,2,2,0.09193380104590454
ben,0.12585989112135593,0.21726396492773686,-0.09140407380638094,2,2,0.09140407380638094
erin,0.11097891129818457,0.20237739908418517,-0.0913984877860006,2,2,0.0913984877860006
disregard,0.09128411632322084,0.0,0.09128411632322084,1,0,0.09128411632322084
why,0.5229998476966188,0.43179672328462565,0.09120312441199313,1,2,0.09120312441199313
begging,0.3144823723029874,0.22343892489364348,0.09104344740934395,1,1,0.09104344740934395
life,0.0,0.09056430976645301,-0.09056430976645301,0,1,0.09056430976645301
awkward,0.0,0.09048078573412262,-0.09048078573412262,0,1,0.09048078573412262
problem,0.0,0.09035548432499825,-0.09035548432499825,0,1,0.09035548432499825
tomboy,0.09031481531637824,0.0,0.09031481531637824,1,0,0.09031481531637824
errands,0.14399761095019878,0.23411647895270069,-0.0901188680025019,1,1,0.0901188680025019
ex,0.1939363295273167,0.104282147839806,0.08965418168751071,5,4,0.08965418168751071
friend,0.4109398516577178,0.3215262436132151,0.08941360804450271,6,7,0.08941360804450271
layoff,0.08863305367651457,0.0,0.08863305367651457,1,0,0.08863305367651457
months,0.31406303140180086,0.2254317889346547,0.08863124246714615,1,2,0.08863124246714615
filming,0.12650135320717018,0.2150578121152778,-0.08855645890810762,1,1,0.08855645890810762
replies,0.2097250038577427,0.2980394652163133,-0.0883144613585706,1,1,0.0883144613585706
reminded,0.0,0.08782988341845586,-0.08782988341845586,0,1,0.08782988341845586
confronted,0.14592507920484643,0.23374341840236135,-0.08781833919751492,1,1,0.08781833919751492
figure,0.0,0.08766632549499082,-0.08766632549499082,0,1,0.08766632549499082
through,0.08761181446105458,0.0,0.08761181446105458,1,0,0.08761181446105458
m,0.30520422035581846,0.2177713572150723,0.08743286314074616,4,4,0.08743286314074616
all,0.10166771398213476,0.18893906611028854,-0.08727135212815379,2,2,0.08727135212815379
165cm,0.0,0.08650810590482658,-0.08650810590482658,0,1,0.08650810590482658
driver,0.08643627301267659,0.0,0.08643627301267659,1,0,0.08643627301267659
stains,0.09216655587896282,0.1784552823824393,-0.08628872650347648,1,1,0.08628872650347648
hostile,0.0,0.08622127517862146,-0.08622127517862146,0,1,0.08622127517862146
embarrassing,0.13309821545119538,0.047010781274607914,0.08608743417658746,1,1,0.08608743417658746
sleeps,0.19478654763274322,0.10909719293084395,0.08568935470189927,1,1,0.08568935470189927
neighbor,0.3370733119119542,0.2516295586811642,0.08544375323079001,4,6,0.08544375323079001
chef,0.0,0.08543638765883178,-0.08543638765883178,0,1,0.08543638765883178
model,0.08476425512637667,0.0,0.08476425512637667,1,0,0.08476425512637667
along,0.31132388219087503,0.2266804457225018,0.08464343646837325,1,1,0.08464343646837325
sandy,0.08452659454926086,0.0,0.08452659454926086,1,0,0.08452659454926086
what,0.12864786826899116,0.04412773074105223,0.08452013752793894,1,1,0.08452013752793894
pregnant,0.12924842291531347,0.21364673871068676,-0.0843983157953733,1,1,0.0843983157953733
upset,0.5023759146215089,0.5867054272866692,-0.08432951266516031,5,6,0.08432951266516031
issue,0.4497906387126141,0.36565162004340923,0.08413901866920487,4,5,0.08413901866920487
scheduling,0.08357780594504075,0.0,0.08357780594504075,1,0,0.08357780594504075
excited,0.17182854114734397,0.2550424798896249,-0.08321393874228095,2,1,0.08321393874228095
wibta,0.08309643486685467,0.0,0.08309643486685467,1,0,0.08309643486685467
terrible,0.08268938832092383,0.0,0.08268938832092383,1,0,0.08268938832092383
need,0.0,0.08254036054877403,-0.08254036054877403,0,1,0.08254036054877403
son,0.30828744386779267,0.2262184858253099,0.08206895804248276,15,11,0.08206895804248276
difficult,0.0,0.08183337745324953,-0.08183337745324953,0,1,0.08183337745324953
take,0.13833611612621127,0.22000862420905248,-0.08167250808284121,1,1,0.08167250808284121
just,0.3513339276959875,0.26987366805440516,0.08146025964158232,9,9,0.08146025964158232
mom,0.36314142070597194,0.444439270615016,-0.08129784990904404,24,25,0.08129784990904404
cafeteria,0.08121453914338768,0.0,0.08121453914338768,1,0,0.08121453914338768
anti,0.2715682204123767,0.19035415742172243,0.08121406299065428,2,2,0.08121406299065428
car,0.29430403565444757,0.37500828461365926,-0.08070424895921169,7,8,0.08070424895921169
they,0.17744367120042018,0.0971816321170891,0.08026203908333107,4,4,0.08026203908333107
games,0.13149864852242021,0.21147128472418328,-0.07997263620176306,1,1,0.07997263620176306
manscape,0.328156935215879,0.2483976032297667,0.07975933198611232,4,4,0.07975933198611232
every,0.1785559619523337,0.25814785489784947,-0.07959189294551577,2,1,0.07959189294551577
word,0.9204531832776917,1.0,-0.07954681672230834,1,1,0.07954681672230834
context,0.11440315256595249,0.19249584049550528,-0.07809268792955279,2,1,0.07809268792955279
feelings,0.0,0.07781895662316135,-0.07781895662316135,0,1,0.07781895662316135
talk,0.0,0.07747706361553586,-0.07747706361553586,0,1,0.07747706361553586
is,0.26715210612115076,0.18991246716427182,0.07723963895687894,26,23,0.07723963895687894
so,0.3299326505237706,0.25292102132665,0.07701162919712057,11,9,0.07701162919712057
etc,0.18267820760599987,0.25872999486148934,-0.07605178725548947,1,1,0.07605178725548947
told,0.32404250681917013,0.2483514502857873,0.07569105653338282,15,14,0.07569105653338282
strange,0.28177240369245427,0.35725400892876563,-0.07548160523631137,1,1,0.07548160523631137
lonely,0.17370170253590472,0.0983102286435972,0.07539147389230752,1,1,0.07539147389230752
office,0.21877051809760728,0.29409349288978165,-0.07532297479217437,1,1,0.07532297479217437
learners,0.5484132473603294,0.4733172719413684,0.07509597541896096,1,1,0.07509597541896096
boyfriend,0.5623222784066277,0.48770086625262477,0.07462141215400298,9,11,0.07462141215400298
both,0.07429618606352233,0.0,0.07429618606352233,2,0,0.07429618606352233
have,0.13936023990565596,0.21361968093730227,-0.0742594410316463,8,8,0.0742594410316463
over,0.2542151641166974,0.32784133163599183,-0.0736261675192944,3,1,0.0736261675192944
38f,0.254811634299371,0.1814467070194925,0.07336492727987848,1,1,0.07336492727987848
you,0.22985425120771663,0.3031224336648077,-0.07326818245709105,2,1,0.07326818245709105
16m,0.16976440727153386,0.09650378543466082,0.07326062183687304,1,1,0.07326062183687304
shirtless,0.6925003101251545,0.6195653304913685,0.07293497963378592,1,1,0.07293497963378592
step,0.5665798399044748,0.49371440058123006,0.07286543932324474,1,1,0.07286543932324474
which,0.1235896233907127,0.19643299559966274,-0.07284337220895004,2,3,0.07284337220895004
m36,0.6764350421985019,0.603713719277988,0.07272132292051392,1,1,0.07272132292051392
reddit,0.5417930236822432,0.46917134727757703,0.07262167640466621,1,1,0.07262167640466621
wanted,0.11829888040051474,0.19072436521884562,-0.07242548481833087,1,2,0.07242548481833087
’,0.22091371039289182,0.1484891313829366,0.07242457900995522,10,11,0.07242457900995522
acquainted,0.07228122395597995,0.0,0.07228122395597995,1,0,0.07228122395597995
hospital,0.07156255818680934,0.0,0.07156255818680934,2,0,0.07156255818680934
assume,0.11395513901858602,0.04253459353951097,0.07142054547907505,1,1,0.07142054547907505
did,0.16180618016419956,0.09068170874009472,0.07112447142410484,2,1,0.07112447142410484
sonia,0.19592202091243624,0.12506044581097753,0.07086157510145871,1,1,0.07086157510145871
few,0.1848368085497008,0.11430765956855488,0.07052914898114593,1,1,0.07052914898114593
shift,0.2506402053094514,0.32105485717612436,-0.07041465186667295,1,1,0.07041465186667295
loss,0.209080943839757,0.1390673550152861,0.0700135888244709,1,1,0.0700135888244709
convince,0.07560876427872272,0.14473880399294142,-0.0691300397142187,1,1,0.0691300397142187
how,0.17303575298125798,0.10394390920557947,0.06909184377567851,1,1,0.06909184377567851
hello,0.2385023343723994,0.16962178181429954,0.06888055255809986,1,1,0.06888055255809986
fat,0.0,0.06867024605420775,-0.06867024605420775,0,1,0.06867024605420775
brothers,0.0,0.0684443375416595,-0.0684443375416595,0,1,0.0684443375416595
sleep,0.0,0.06842437399511317,-0.06842437399511317,0,1,0.06842437399511317
pass,0.14014537687407394,0.20847121638505087,-0.06832583951097693,1,1,0.06832583951097693
freezing,0.06806782161111544,0.0,0.06806782161111544,1,0,0.06806782161111544
service,0.2153406383040771,0.14730052175370217,0.06804011655037492,1,1,0.06804011655037492
accepting,0.8018331821445308,0.7338310445171295,0.06800213762740126,1,1,0.06800213762740126
especially,0.0,0.06779734169550672,-0.06779734169550672,0,1,0.06779734169550672
bathroom,0.19978471094269126,0.13216683549982647,0.0676178754428648,1,1,0.0676178754428648
32f,0.0,0.06737640920422296,-0.06737640920422296,0,1,0.06737640920422296
unhappiness,0.2886922159650785,0.22140575970510534,0.06728645625997315,1,1,0.06728645625997315
without,0.13041914385187903,0.06339993551846552,0.0670192083334135,1,1,0.0670192083334135
won,0.12237564630274292,0.18927940417642347,-0.06690375787368055,2,2,0.06690375787368055
open,0.20513053822442318,0.13832267974278084,0.06680785848164233,1,1,0.06680785848164233
changed,0.14818010141637541,0.21497625558895964,-0.06679615417258422,1,1,0.06679615417258422
driving,0.17247156542329248,0.23922230135729822,-0.06675073593400574,1,1,0.06675073593400574
fine,0.5815752310973565,0.5148745550062005,0.06670067609115604,2,3,0.06670067609115604
when,0.2696516886139376,0.203058606881937,0.06659308173200063,8,9,0.06659308173200063
sons,0.35749367368279616,0.291018741391004,0.06647493229179219,2,2,0.06647493229179219
edit,0.30955474756651147,0.376006479365851,-0.06645173179933955,3,4,0.06645173179933955
affordable,0.0,0.0663778228743259,-0.0663778228743259,0,1,0.0663778228743259
ride,0.06637419355630038,0.0,0.06637419355630038,1,0,0.06637419355630038
mounting,0.14518074379815607,0.0788750417629371,0.06630570203521897,1,1,0.06630570203521897
daughter,0.20207637757321578,0.268255502707486,-0.06617912513427021,37,36,0.06617912513427021
body,0.0,0.06614493994582782,-0.06614493994582782,0,1,0.06614493994582782
didn,0.290895714157341,0.3569017980098699,-0.06600608385252887,3,5,0.06600608385252887
four,0.10603671972183816,0.17168406415462642,-0.06564734443278826,1,1,0.06564734443278826
breasts,0.23158962711833803,0.29653093247424456,-0.06494130535590653,4,4,0.06494130535590653
explain,0.0,0.06478861679557466,-0.06478861679557466,0,1,0.06478861679557466
instead,0.06474096251802851,0.0,0.06474096251802851,1,0,0.06474096251802851
eventhough,0.14872454234917046,0.0840291185367614,0.06469542381240906,1,1,0.06469542381240906
dinner,0.1924457434912644,0.1283000050342957,0.06414573845696869,1,1,0.06414573845696869
s,0.2443312270196886,0.1804671905415666,0.063864036478122,23,20,0.063864036478122
little,0.19681489933822258,0.2606330838175802,-0.06381818447935764,2,1,0.06381818447935764
bedroom,0.2040187401740976,0.26734921899726916,-0.06333047882317155,1,1,0.06333047882317155
setting,0.1163727142934676,0.1796537667115805,-0.06328105241811291,1,1,0.06328105241811291
responded,0.19603589436755037,0.1332097533063412,0.06282614106120918,1,1,0.06282614106120918
news,0.2676176358825287,0.2048427270033485,0.06277490887918019,1,1,0.06277490887918019
in,0.18253109618606636,0.2452787109107117,-0.06274761472464535,16,16,0.06274761472464535
leftovers,0.3655460456869725,0.3029331574794236,0.0626128882075489,1,1,0.0626128882075489
complicated,0.08030864324651547,0.14284105064062944,-0.06253240739411396,1,1,0.06253240739411396
whole,0.43901796268568993,0.3765040453300845,0.06251391735560541,1,2,0.06251391735560541
keys,0.7822688874538201,0.7199537119057932,0.0623151755480269,1,1,0.0623151755480269
parent,0.0,0.06124218745201209,-0.06124218745201209,0,1,0.06124218745201209
sort,0.1468705660870998,0.08604424658578458,0.06082631950131523,1,1,0.06082631950131523
say,0.32211652090731124,0.261617185837568,0.060499335069743254,1,2,0.060499335069743254
tell,0.2520638855434591,0.1918967344262827,0.06016715111717641,1,2,0.06016715111717641
allowance,0.25107882183682834,0.19104362621595655,0.060035195620871784,2,2,0.060035195620871784
issues,0.16611715572847102,0.10620652790481244,0.05991062782365858,1,1,0.05991062782365858
cause,0.11029010329637368,0.05062278396513795,0.05966731933123572,2,2,0.05966731933123572
girlfriend,0.38554242727676336,0.32591217587313487,0.05963025140362849,10,10,0.05963025140362849
initially,0.0,0.05929336803250128,-0.05929336803250128,0,1,0.05929336803250128
jokes,0.45933704399048475,0.5185712129469205,-0.059234168956435795,12,12,0.059234168956435795
she,0.3273790656472642,0.26856827928408306,0.058810786363181156,108,105,0.058810786363181156
sorry,0.30285182840384745,0.36127351921464096,-0.058421690810793514,1,1,0.058421690810793514
two,0.19029935386667182,0.24826488867388238,-0.05796553480721056,1,3,0.05796553480721056
hell,0.1898662794206111,0.24770668953967856,-0.05784041011906746,2,2,0.05784041011906746
each,0.24668476788930419,0.3043033249246633,-0.05761855703535909,1,1,0.05761855703535909
aloud,0.1824845438721288,0.23996682449571632,-0.05748228062358751,1,1,0.05748228062358751
work,0.08998538696915745,0.1469293901132221,-0.05694400314406464,2,5,0.05694400314406464
got,0.3257466203293528,0.2689409901857674,0.05680563014358542,3,3,0.05680563014358542
reunification,0.17525222656418413,0.231724196192308,-0.05647196962812387,2,2,0.05647196962812387
he,0.3010870525698434,0.24502814242672902,0.0560589101431144,41,37,0.0560589101431144
completely,0.0,0.05605668216243445,-0.05605668216243445,0,1,0.05605668216243445
hung,0.23703891279149356,0.2928013549547674,-0.055762442163273834,1,1,0.055762442163273834
insisted,0.0,0.05436212087157612,-0.05436212087157612,0,1,0.05436212087157612
confess,0.0,0.0541452057904874,-0.0541452057904874,0,1,0.0541452057904874
horrible,0.5533218983523575,0.49919241454226254,0.054129483810094914,1,1,0.054129483810094914
23f,0.3015275316092919,0.2474218451730904,0.054105686436201506,1,1,0.054105686436201506
fluently,0.0,0.0539842077472663,-0.0539842077472663,0,1,0.0539842077472663
week,0.35913221131943385,0.3054332397111717,0.05369897160826215,2,2,0.05369897160826215
occasionally,0.19719277517897307,0.14364265370029822,0.053550121478674856,1,1,0.053550121478674856
of,0.19946961050212902,0.25270972069643516,-0.053240110194306134,23,16,0.053240110194306134
surprising,0.0,0.05296500776981016,-0.05296500776981016,0,1,0.05296500776981016
workplace,0.26379513459591025,0.21086810041152812,0.05292703418438213,1,1,0.05292703418438213
pretty,0.2110688519087028,0.2638610156676001,-0.05279216375889731,1,2,0.05279216375889731
will,0.37656720695983753,0.3238960286656376,0.05267117829419993,3,2,0.05267117829419993
nieces,0.05213284180923379,0.0,0.05213284180923379,2,0,0.05213284180923379
ok,0.10175460057715861,0.1536658707088259,-0.051911270131667284,1,1,0.051911270131667284
